0x8d64	çd	0x0000786c	çd	0	0
0x8d65	çe	0x00007a3f	çe	0	0
0x8d66	çf	0x00007ce0	çf	0	0
0x8d67	çg	0x00007d05	çg	0	0
0x8d68	çh	0x00007d18	çh	0	0
0x8d69	çi	0x00007d5e	çi	0	0
0x8d6a	çj	0x00007db1	çj	0	0
0x8d6b	çk	0x00008015	çk	0	0
0x8d6c	çl	0x00008003	çl	0	0
0x8d6d	çm	0x000080af	çm	0	0
0x8d6e	çn	0x000080b1	çn	0	0
0x8d6f	ço	0x00008154	ço	0	0
0x8d70	çp	0x0000818f	çp	0	0
0x8d71	çq	0x0000822a	çq	0	0
0x8d72	çr	0x00008352	çr	0	0
0x8d73	çs	0x0000884c	çs	0	0
0x8d74	çt	0x00008861	çt	0	0
0x8d75	çu	0x00008b1b	çu	0	0
0x8d76	çv	0x00008ca2	çv	0	0
0x8d77	çw	0x00008cfc	çw	0	0
0x8d78	çx	0x000090ca	çx	0	0
0x8d79	çy	0x00009175	çy	0	0
0x8d7a	çz	0x00009271	çz	0	0
0x8d7b	ç{	0x0000783f	ç{	0	0
0x8d7c	ç|	0x000092fc	ç|	0	0
0x8d7d	ç}	0x000095a4	ç}	0	0
0x8d7e	ç~	0x0000964d	ç~	0	0
0x8d80	çÄ	0x00009805	çÄ	0	0
0x8d81	çÅ	0x00009999	çÅ	0	0
0x8d82	çÇ	0x00009ad8	çÇ	0	0
0x8d83	çÉ	0x00009d3b	çÉ	0	0
0x8d84	çÑ	0x0000525b	çÑ	0	0
0x8d85	çÖ	0x000052ab	çÖ	0	0
0x8d86	çÜ	0x000053f7	çÜ	0	0
0x8d87	çá	0x00005408	çá	0	0
0x8d88	çà	0x000058d5	çà	0	0
0x8d89	çâ	0x000062f7	çâ	0	0
0x8d8a	çä	0x00006fe0	çä	0	0
0x8d8b	çã	0x00008c6a	çã	0	0
0x8d8c	çå	0x00008f5f	çå	0	0
0x8d8d	çç	0x00009eb9	çç	0	0
0x8d8e	çé	0x0000514b	çé	0	0
0x8d8f	çè	0x0000523b	çè	0	0
0x8d90	çê	0x0000544a	çê	0	0
0x8d91	çë	0x000056fd	çë	0	0
0x8d92	çí	0x00007a40	çí	0	0
0x8d93	çì	0x00009177	çì	0	0
0x8d94	çî	0x00009d60	çî	0	0
0x8d95	çï	0x00009ed2	çï	0	0
0x8d96	çñ	0x00007344	çñ	0	0
0x8d97	çó	0x00006f09	çó	0	0
0x8d98	çò	0x00008170	çò	0	0
0x8d99	çô	0x00007511	çô	0	0
0x8d9a	çö	0x00005ffd	çö	0	0
0x8d9b	çõ	0x000060da	çõ	0	0
0x8d9c	çú	0x00009aa8	çú	0	0
0x8d9d	çù	0x000072db	çù	0	0
0x8d9e	çû	0x00008fbc	çû	0	0
0x8d9f	çü	0x00006b64	çü	0	0
0x8da0	ç†	0x00009803	ç†	0	0
0x8da1	ç°	0x00004eca	ç°	0	0
0x8da2	ç¢	0x000056f0	ç¢	0	0
0x8da3	ç£	0x00005764	ç£	0	0
0x8da4	ç§	0x000058be	ç§	0	0
0x8da5	ç•	0x00005a5a	ç•	0	0
0x8da6	ç¶	0x00006068	ç¶	0	0
0x8da7	çß	0x000061c7	çß	0	0
0x8da8	ç®	0x0000660f	ç®	0	0
0x8da9	ç©	0x00006606	ç©	0	0
0x8daa	ç™	0x00006839	ç™	0	0
0x8dab	ç´	0x000068b1	ç´	0	0
0x8dac	ç¨	0x00006df7	ç¨	0	0
0x8dad	ç≠	0x000075d5	ç≠	0	0
0x8dae	çÆ	0x00007d3a	çÆ	0	0
0x8daf	çØ	0x0000826e	çØ	0	0
0x8db0	ç∞	0x00009b42	ç∞	0	0
0x8db1	ç±	0x00004e9b	ç±	0	0
0x8db2	ç≤	0x00004f50	ç≤	0	0
0x8db3	ç≥	0x000053c9	ç≥	0	0
0x8db4	ç¥	0x00005506	ç¥	0	0
0x8db5	çµ	0x00005d6f	çµ	0	0
0x8db6	ç∂	0x00005de6	ç∂	0	0
0x8db7	ç∑	0x00005dee	ç∑	0	0
0x8db8	ç∏	0x000067fb	ç∏	0	0
0x8db9	çπ	0x00006c99	çπ	0	0
0x8dba	ç∫	0x00007473	ç∫	0	0
0x8dbb	çª	0x00007802	çª	0	0
0x8dbc	çº	0x00008a50	çº	0	0
0x8dbd	çΩ	0x00009396	çΩ	0	0
0x8dbe	çæ	0x000088df	çæ	0	0
0x8dbf	çø	0x00005750	çø	0	0
0x8dc0	ç¿	0x00005ea7	ç¿	0	0
0x8dc1	ç¡	0x0000632b	ç¡	0	0
0x8dc2	ç¬	0x000050b5	ç¬	0	0
0x8dc3	ç√	0x000050ac	ç√	0	0
0x8dc4	çƒ	0x0000518d	çƒ	0	0
0x8dc5	ç≈	0x00006700	ç≈	0	0
0x8dc6	ç∆	0x000054c9	ç∆	0	0
0x8dc7	ç«	0x0000585e	ç«	0	0
0x8dc8	ç»	0x000059bb	ç»	0	0
0x8dc9	ç…	0x00005bb0	ç…	0	0
0x8dca	ç 	0x00005f69	ç 	0	0
0x8dcb	çÀ	0x0000624d	çÀ	0	0
0x8dcc	çÃ	0x000063a1	çÃ	0	0
0x8dcd	çÕ	0x0000683d	çÕ	0	0
0x8dce	çŒ	0x00006b73	çŒ	0	0
0x8dcf	çœ	0x00006e08	çœ	0	0
0x8dd0	ç–	0x0000707d	ç–	0	0
0x8dd1	ç—	0x000091c7	ç—	0	0
0x8dd2	ç“	0x00007280	ç“	0	0
0x8dd3	ç”	0x00007815	ç”	0	0
0x8dd4	ç‘	0x00007826	ç‘	0	0
0x8dd5	ç’	0x0000796d	ç’	0	0
0x8dd6	ç÷	0x0000658e	ç÷	0	0
0x8dd7	ç◊	0x00007d30	ç◊	0	0
0x8dd8	çÿ	0x000083dc	çÿ	0	0
0x8dd9	çŸ	0x000088c1	çŸ	0	0
0x8dda	ç⁄	0x00008f09	ç⁄	0	0
0x8ddb	ç€	0x0000969b	ç€	0	0
0x8ddc	ç‹	0x00005264	ç‹	0	0
0x8ddd	ç›	0x00005728	ç›	0	0
0x8dde	çﬁ	0x00006750	çﬁ	0	0
0x8ddf	çﬂ	0x00007f6a	çﬂ	0	0
0x8de0	ç‡	0x00008ca1	ç‡	0	0
0x8de1	ç·	0x000051b4	ç·	0	0
0x8de2	ç‚	0x00005742	ç‚	0	0
0x8de3	ç„	0x0000962a	ç„	0	0
0x8de4	ç‰	0x0000583a	ç‰	0	0
0x8de5	çÂ	0x0000698a	çÂ	0	0
0x8de6	çÊ	0x000080b4	çÊ	0	0
0x8de7	çÁ	0x000054b2	çÁ	0	0
0x8de8	çË	0x00005d0e	çË	0	0
0x8de9	çÈ	0x000057fc	çÈ	0	0
0x8dea	çÍ	0x00007895	çÍ	0	0
0x8deb	çÎ	0x00009dfa	çÎ	0	0
0x8dec	çÏ	0x00004f5c	çÏ	0	0
0x8ded	çÌ	0x0000524a	çÌ	0	0
0x8dee	çÓ	0x0000548b	çÓ	0	0
0x8def	çÔ	0x0000643e	çÔ	0	0
0x8df0	ç	0x00006628	ç	0	0
0x8df1	çÒ	0x00006714	çÒ	0	0
0x8df2	çÚ	0x000067f5	çÚ	0	0
0x8df3	çÛ	0x00007a84	çÛ	0	0
0x8df4	çÙ	0x00007b56	çÙ	0	0
0x8df5	çı	0x00007d22	çı	0	0
0x8df6	çˆ	0x0000932f	çˆ	0	0
0x8df7	ç˜	0x0000685c	ç˜	0	0
0x8df8	ç¯	0x00009bad	ç¯	0	0
0x8df9	ç˘	0x00007b39	ç˘	0	0
0x8dfa	ç˙	0x00005319	ç˙	0	0
0x8dfb	ç˚	0x0000518a	ç˚	0	0
0x8dfc	ç¸	0x00005237	ç¸	0	0
0x8e40	é@	0x00005bdf	é@	0	0
0x8e41	éA	0x000062f6	éA	0	0
0x8e42	éB	0x000064ae	éB	0	0
0x8e43	éC	0x000064e6	éC	0	0
0x8e44	éD	0x0000672d	éD	0	0
0x8e45	éE	0x00006bba	éE	0	0
0x8e46	éF	0x000085a9	éF	0	0
0x8e47	éG	0x000096d1	éG	0	0
0x8e48	éH	0x00007690	éH	0	0
0x8e49	éI	0x00009bd6	éI	0	0
0x8e4a	éJ	0x0000634c	éJ	0	0
0x8e4b	éK	0x00009306	éK	0	0
0x8e4c	éL	0x00009bab	éL	0	0
0x8e4d	éM	0x000076bf	éM	0	0
0x8e4e	éN	0x00006652	éN	0	0
0x8e4f	éO	0x00004e09	éO	0	0
0x8e50	éP	0x00005098	éP	0	0
0x8e51	éQ	0x000053c2	éQ	0	0
0x8e52	éR	0x00005c71	éR	0	0
0x8e53	éS	0x000060e8	éS	0	0
0x8e54	éT	0x00006492	éT	0	0
0x8e55	éU	0x00006563	éU	0	0
0x8e56	éV	0x0000685f	éV	0	0
0x8e57	éW	0x000071e6	éW	0	0
0x8e58	éX	0x000073ca	éX	0	0
0x8e59	éY	0x00007523	éY	0	0
0x8e5a	éZ	0x00007b97	éZ	0	0
0x8e5b	é[	0x00007e82	é[	0	0
0x8e5c	é\	0x00008695	é\	0	0
0x8e5d	é]	0x00008b83	é]	0	0
0x8e5e	é^	0x00008cdb	é^	0	0
0x8e5f	é_	0x00009178	é_	0	0
0x8e60	é`	0x00009910	é`	0	0
0x8e61	éa	0x000065ac	éa	0	0
0x8e62	éb	0x000066ab	éb	0	0
0x8e63	éc	0x00006b8b	éc	0	0
0x8e64	éd	0x00004ed5	éd	0	0
0x8e65	ée	0x00004ed4	ée	0	0
0x8e66	éf	0x00004f3a	éf	0	0
0x8e67	ég	0x00004f7f	ég	0	0
0x8e68	éh	0x0000523a	éh	0	0
0x8e69	éi	0x000053f8	éi	0	0
0x8e6a	éj	0x000053f2	éj	0	0
0x8e6b	ék	0x000055e3	ék	0	0
0x8e6c	él	0x000056db	él	0	0
0x8e6d	ém	0x000058eb	ém	0	0
0x8e6e	én	0x000059cb	én	0	0
0x8e6f	éo	0x000059c9	éo	0	0
0x8e70	ép	0x000059ff	ép	0	0
0x8e71	éq	0x00005b50	éq	0	0
0x8e72	ér	0x00005c4d	ér	0	0
0x8e73	és	0x00005e02	és	0	0
0x8e74	ét	0x00005e2b	ét	0	0
0x8e75	éu	0x00005fd7	éu	0	0
0x8e76	év	0x0000601d	év	0	0
0x8e77	éw	0x00006307	éw	0	0
0x8e78	éx	0x0000652f	éx	0	0
0x8e79	éy	0x00005b5c	éy	0	0
0x8e7a	éz	0x000065af	éz	0	0
0x8e7b	é{	0x000065bd	é{	0	0
0x8e7c	é|	0x000065e8	é|	0	0
0x8e7d	é}	0x0000679d	é}	0	0
0x8e7e	é~	0x00006b62	é~	0	0
0x8e80	éÄ	0x00006b7b	éÄ	0	0
0x8e81	éÅ	0x00006c0f	éÅ	0	0
0x8e82	éÇ	0x00007345	éÇ	0	0
0x8e83	éÉ	0x00007949	éÉ	0	0
0x8e84	éÑ	0x000079c1	éÑ	0	0
0x8e85	éÖ	0x00007cf8	éÖ	0	0
0x8e86	éÜ	0x00007d19	éÜ	0	0
0x8e87	éá	0x00007d2b	éá	0	0
0x8e88	éà	0x000080a2	éà	0	0
0x8e89	éâ	0x00008102	éâ	0	0
0x8e8a	éä	0x000081f3	éä	0	0
0x8e8b	éã	0x00008996	éã	0	0
0x8e8c	éå	0x00008a5e	éå	0	0
0x8e8d	éç	0x00008a69	éç	0	0
0x8e8e	éé	0x00008a66	éé	0	0
0x8e8f	éè	0x00008a8c	éè	0	0
0x8e90	éê	0x00008aee	éê	0	0
0x8e91	éë	0x00008cc7	éë	0	0
0x8e92	éí	0x00008cdc	éí	0	0
0x8e93	éì	0x000096cc	éì	0	0
0x8e94	éî	0x000098fc	éî	0	0
0x8e95	éï	0x00006b6f	éï	0	0
0x8e96	éñ	0x00004e8b	éñ	0	0
0x8e97	éó	0x00004f3c	éó	0	0
0x8e98	éò	0x00004f8d	éò	0	0
0x8e99	éô	0x00005150	éô	0	0
0x8e9a	éö	0x00005b57	éö	0	0
0x8e9b	éõ	0x00005bfa	éõ	0	0
0x8e9c	éú	0x00006148	éú	0	0
0x8e9d	éù	0x00006301	éù	0	0
0x8e9e	éû	0x00006642	éû	0	0
0x8e9f	éü	0x00006b21	éü	0	0
0x8ea0	é†	0x00006ecb	é†	0	0
0x8ea1	é°	0x00006cbb	é°	0	0
0x8ea2	é¢	0x0000723e	é¢	0	0
0x8ea3	é£	0x000074bd	é£	0	0
0x8ea4	é§	0x000075d4	é§	0	0
0x8ea5	é•	0x000078c1	é•	0	0
0x8ea6	é¶	0x0000793a	é¶	0	0
0x8ea7	éß	0x0000800c	éß	0	0
0x8ea8	é®	0x00008033	é®	0	0
0x8ea9	é©	0x000081ea	é©	0	0
0x8eaa	é™	0x00008494	é™	0	0
0x8eab	é´	0x00008f9e	é´	0	0
0x8eac	é¨	0x00006c50	é¨	0	0
0x8ead	é≠	0x00009e7f	é≠	0	0
0x8eae	éÆ	0x00005f0f	éÆ	0	0
0x8eaf	éØ	0x00008b58	éØ	0	0
0x8eb0	é∞	0x00009d2b	é∞	0	0
0x8eb1	é±	0x00007afa	é±	0	0
0x8eb2	é≤	0x00008ef8	é≤	0	0
0x8eb3	é≥	0x00005b8d	é≥	0	0
0x8eb4	é¥	0x000096eb	é¥	0	0
0x8eb5	éµ	0x00004e03	éµ	0	0
0x8eb6	é∂	0x000053f1	é∂	0	0
0x8eb7	é∑	0x000057f7	é∑	0	0
0x8eb8	é∏	0x00005931	é∏	0	0
0x8eb9	éπ	0x00005ac9	éπ	0	0
0x8eba	é∫	0x00005ba4	é∫	0	0
0x8ebb	éª	0x00006089	éª	0	0
0x8ebc	éº	0x00006e7f	éº	0	0
0x8ebd	éΩ	0x00006f06	éΩ	0	0
0x8ebe	éæ	0x000075be	éæ	0	0
0x8ebf	éø	0x00008cea	éø	0	0
0x8ec0	é¿	0x00005b9f	é¿	0	0
0x8ec1	é¡	0x00008500	é¡	0	0
0x8ec2	é¬	0x00007be0	é¬	0	0
0x8ec3	é√	0x00005072	é√	0	0
0x8ec4	éƒ	0x000067f4	éƒ	0	0
0x8ec5	é≈	0x0000829d	é≈	0	0
0x8ec6	é∆	0x00005c61	é∆	0	0
0x8ec7	é«	0x0000854a	é«	0	0
0x8ec8	é»	0x00007e1e	é»	0	0
0x8ec9	é…	0x0000820e	é…	0	0
0x8eca	é 	0x00005199	é 	0	0
0x8ecb	éÀ	0x00005c04	éÀ	0	0
0x8ecc	éÃ	0x00006368	éÃ	0	0
0x8ecd	éÕ	0x00008d66	éÕ	0	0
0x8ece	éŒ	0x0000659c	éŒ	0	0
0x8ecf	éœ	0x0000716e	éœ	0	0
0x8ed0	é–	0x0000793e	é–	0	0
0x8ed1	é—	0x00007d17	é—	0	0
0x8ed2	é“	0x00008005	é“	0	0
0x8ed3	é”	0x00008b1d	é”	0	0
0x8ed4	é‘	0x00008eca	é‘	0	0
0x8ed5	é’	0x0000906e	é’	0	0
0x8ed6	é÷	0x000086c7	é÷	0	0
0x8ed7	é◊	0x000090aa	é◊	0	0
0x8ed8	éÿ	0x0000501f	éÿ	0	0
0x8ed9	éŸ	0x000052fa	éŸ	0	0
0x8eda	é⁄	0x00005c3a	é⁄	0	0
0x8edb	é€	0x00006753	é€	0	0
0x8edc	é‹	0x0000707c	é‹	0	0
0x8edd	é›	0x00007235	é›	0	0
0x8ede	éﬁ	0x0000914c	éﬁ	0	0
0x8edf	éﬂ	0x000091c8	éﬂ	0	0
0x8ee0	é‡	0x0000932b	é‡	0	0
0x8ee1	é·	0x000082e5	é·	0	0
0x8ee2	é‚	0x00005bc2	é‚	0	0
0x8ee3	é„	0x00005f31	é„	0	0
0x8ee4	é‰	0x000060f9	é‰	0	0
0x8ee5	éÂ	0x00004e3b	éÂ	0	0
0x8ee6	éÊ	0x000053d6	éÊ	0	0
0x8ee7	éÁ	0x00005b88	éÁ	0	0
0x8ee8	éË	0x0000624b	éË	0	0
0x8ee9	éÈ	0x00006731	éÈ	0	0
0x8eea	éÍ	0x00006b8a	éÍ	0	0
0x8eeb	éÎ	0x000072e9	éÎ	0	0
0x8eec	éÏ	0x000073e0	éÏ	0	0
0x8eed	éÌ	0x00007a2e	éÌ	0	0
0x8eee	éÓ	0x0000816b	éÓ	0	0
0x8eef	éÔ	0x00008da3	éÔ	0	0
0x8ef0	é	0x00009152	é	0	0
0x8ef1	éÒ	0x00009996	éÒ	0	0
0x8ef2	éÚ	0x00005112	éÚ	0	0
0x8ef3	éÛ	0x000053d7	éÛ	0	0
0x8ef4	éÙ	0x0000546a	éÙ	0	0
0x8ef5	éı	0x00005bff	éı	0	0
0x8ef6	éˆ	0x00006388	éˆ	0	0
0x8ef7	é˜	0x00006a39	é˜	0	0
0x8ef8	é¯	0x00007dac	é¯	0	0
0x8ef9	é˘	0x00009700	é˘	0	0
0x8efa	é˙	0x000056da	é˙	0	0
0x8efb	é˚	0x000053ce	é˚	0	0
0x8efc	é¸	0x00005468	é¸	0	0
0x8f40	è@	0x00005b97	è@	0	0
0x8f41	èA	0x00005c31	èA	0	0
0x8f42	èB	0x00005dde	èB	0	0
0x8f43	èC	0x00004fee	èC	0	0
0x8f44	èD	0x00006101	èD	0	0
0x8f45	èE	0x000062fe	èE	0	0
0x8f46	èF	0x00006d32	èF	0	0
0x8f47	èG	0x000079c0	èG	0	0
0x8f48	èH	0x000079cb	èH	0	0
0x8f49	èI	0x00007d42	èI	0	0
0x8f4a	èJ	0x00007e4d	èJ	0	0
0x8f4b	èK	0x00007fd2	èK	0	0
0x8f4c	èL	0x000081ed	èL	0	0
0x8f4d	èM	0x0000821f	èM	0	0
0x8f4e	èN	0x00008490	èN	0	0
0x8f4f	èO	0x00008846	èO	0	0
0x8f50	èP	0x00008972	èP	0	0
0x8f51	èQ	0x00008b90	èQ	0	0
0x8f52	èR	0x00008e74	èR	0	0
0x8f53	èS	0x00008f2f	èS	0	0
0x8f54	èT	0x00009031	èT	0	0
0x8f55	èU	0x0000914b	èU	0	0
0x8f56	èV	0x0000916c	èV	0	0
0x8f57	èW	0x000096c6	èW	0	0
0x8f58	èX	0x0000919c	èX	0	0
0x8f59	èY	0x00004ec0	èY	0	0
0x8f5a	èZ	0x00004f4f	èZ	0	0
0x8f5b	è[	0x00005145	è[	0	0
0x8f5c	è\	0x00005341	è\	0	0
0x8f5d	è]	0x00005f93	è]	0	0
0x8f5e	è^	0x0000620e	è^	0	0
0x8f5f	è_	0x000067d4	è_	0	0
0x8f60	è`	0x00006c41	è`	0	0
0x8f61	èa	0x00006e0b	èa	0	0
0x8f62	èb	0x00007363	èb	0	0
0x8f63	èc	0x00007e26	èc	0	0
0x8f64	èd	0x000091cd	èd	0	0
0x8f65	èe	0x00009283	èe	0	0
0x8f66	èf	0x000053d4	èf	0	0
0x8f67	èg	0x00005919	èg	0	0
0x8f68	èh	0x00005bbf	èh	0	0
0x8f69	èi	0x00006dd1	èi	0	0
0x8f6a	èj	0x0000795d	èj	0	0
0x8f6b	èk	0x00007e2e	èk	0	0
0x8f6c	èl	0x00007c9b	èl	0	0
0x8f6d	èm	0x0000587e	èm	0	0
0x8f6e	èn	0x0000719f	èn	0	0
0x8f6f	èo	0x000051fa	èo	0	0
0x8f70	èp	0x00008853	èp	0	0
0x8f71	èq	0x00008ff0	èq	0	0
0x8f72	èr	0x00004fca	èr	0	0
0x8f73	ès	0x00005cfb	ès	0	0
0x8f74	èt	0x00006625	èt	0	0
0x8f75	èu	0x000077ac	èu	0	0
0x8f76	èv	0x00007ae3	èv	0	0
0x8f77	èw	0x0000821c	èw	0	0
0x8f78	èx	0x000099ff	èx	0	0
0x8f79	èy	0x000051c6	èy	0	0
0x8f7a	èz	0x00005faa	èz	0	0
0x8f7b	è{	0x000065ec	è{	0	0
0x8f7c	è|	0x0000696f	è|	0	0
0x8f7d	è}	0x00006b89	è}	0	0
0x8f7e	è~	0x00006df3	è~	0	0
0x8f80	èÄ	0x00006e96	èÄ	0	0
0x8f81	èÅ	0x00006f64	èÅ	0	0
0x8f82	èÇ	0x000076fe	èÇ	0	0
0x8f83	èÉ	0x00007d14	èÉ	0	0
0x8f84	èÑ	0x00005de1	èÑ	0	0
0x8f85	èÖ	0x00009075	èÖ	0	0
0x8f86	èÜ	0x00009187	èÜ	0	0
0x8f87	èá	0x00009806	èá	0	0
0x8f88	èà	0x000051e6	èà	0	0
0x8f89	èâ	0x0000521d	èâ	0	0
0x8f8a	èä	0x00006240	èä	0	0
0x8f8b	èã	0x00006691	èã	0	0
0x8f8c	èå	0x000066d9	èå	0	0
0x8f8d	èç	0x00006e1a	èç	0	0
0x8f8e	èé	0x00005eb6	èé	0	0
0x8f8f	èè	0x00007dd2	èè	0	0
0x8f90	èê	0x00007f72	èê	0	0
0x8f91	èë	0x000066f8	èë	0	0
0x8f92	èí	0x000085af	èí	0	0
0x8f93	èì	0x000085f7	èì	0	0
0x8f94	èî	0x00008af8	èî	0	0
0x8f95	èï	0x000052a9	èï	0	0
0x8f96	èñ	0x000053d9	èñ	0	0
0x8f97	èó	0x00005973	èó	0	0
0x8f98	èò	0x00005e8f	èò	0	0
0x8f99	èô	0x00005f90	èô	0	0
0x8f9a	èö	0x00006055	èö	0	0
0x8f9b	èõ	0x000092e4	èõ	0	0
0x8f9c	èú	0x00009664	èú	0	0
0x8f9d	èù	0x000050b7	èù	0	0
0x8f9e	èû	0x0000511f	èû	0	0
0x8f9f	èü	0x000052dd	èü	0	0
0x8fa0	è†	0x00005320	è†	0	0
0x8fa1	è°	0x00005347	è°	0	0
0x8fa2	è¢	0x000053ec	è¢	0	0
0x8fa3	è£	0x000054e8	è£	0	0
0x8fa4	è§	0x00005546	è§	0	0
0x8fa5	è•	0x00005531	è•	0	0
0x8fa6	è¶	0x00005617	è¶	0	0
0x8fa7	èß	0x00005968	èß	0	0
0x8fa8	è®	0x000059be	è®	0	0
0x8fa9	è©	0x00005a3c	è©	0	0
0x8faa	è™	0x00005bb5	è™	0	0
0x8fab	è´	0x00005c06	è´	0	0
0x8fac	è¨	0x00005c0f	è¨	0	0
0x8fad	è≠	0x00005c11	è≠	0	0
0x8fae	èÆ	0x00005c1a	èÆ	0	0
0x8faf	èØ	0x00005e84	èØ	0	0
0x8fb0	è∞	0x00005e8a	è∞	0	0
0x8fb1	è±	0x00005ee0	è±	0	0
0x8fb2	è≤	0x00005f70	è≤	0	0
0x8fb3	è≥	0x0000627f	è≥	0	0
0x8fb4	è¥	0x00006284	è¥	0	0
0x8fb5	èµ	0x000062db	èµ	0	0
0x8fb6	è∂	0x0000638c	è∂	0	0
0x8fb7	è∑	0x00006377	è∑	0	0
0x8fb8	è∏	0x00006607	è∏	0	0
0x8fb9	èπ	0x0000660c	èπ	0	0
0x8fba	è∫	0x0000662d	è∫	0	0
0x8fbb	èª	0x00006676	èª	0	0
0x8fbc	èº	0x0000677e	èº	0	0
0x8fbd	èΩ	0x000068a2	èΩ	0	0
0x8fbe	èæ	0x00006a1f	èæ	0	0
0x8fbf	èø	0x00006a35	èø	0	0
0x8fc0	è¿	0x00006cbc	è¿	0	0
0x8fc1	è¡	0x00006d88	è¡	0	0
0x8fc2	è¬	0x00006e09	è¬	0	0
0x8fc3	è√	0x00006e58	è√	0	0
0x8fc4	èƒ	0x0000713c	èƒ	0	0
0x8fc5	è≈	0x00007126	è≈	0	0
0x8fc6	è∆	0x00007167	è∆	0	0
0x8fc7	è«	0x000075c7	è«	0	0
0x8fc8	è»	0x00007701	è»	0	0
0x8fc9	è…	0x0000785d	è…	0	0
0x8fca	è 	0x00007901	è 	0	0
0x8fcb	èÀ	0x00007965	èÀ	0	0
0x8fcc	èÃ	0x000079f0	èÃ	0	0
0x8fcd	èÕ	0x00007ae0	èÕ	0	0
0x8fce	èŒ	0x00007b11	èŒ	0	0
0x8fcf	èœ	0x00007ca7	èœ	0	0
0x8fd0	è–	0x00007d39	è–	0	0
0x8fd1	è—	0x00008096	è—	0	0
0x8fd2	è“	0x000083d6	è“	0	0
0x8fd3	è”	0x0000848b	è”	0	0
0x8fd4	è‘	0x00008549	è‘	0	0
0x8fd5	è’	0x0000885d	è’	0	0
0x8fd6	è÷	0x000088f3	è÷	0	0
0x8fd7	è◊	0x00008a1f	è◊	0	0
0x8fd8	èÿ	0x00008a3c	èÿ	0	0
0x8fd9	èŸ	0x00008a54	èŸ	0	0
0x8fda	è⁄	0x00008a73	è⁄	0	0
0x8fdb	è€	0x00008c61	è€	0	0
0x8fdc	è‹	0x00008cde	è‹	0	0
0x8fdd	è›	0x000091a4	è›	0	0
0x8fde	èﬁ	0x00009266	èﬁ	0	0
0x8fdf	èﬂ	0x0000937e	èﬂ	0	0
0x8fe0	è‡	0x00009418	è‡	0	0
0x8fe1	è·	0x0000969c	è·	0	0
0x8fe2	è‚	0x00009798	è‚	0	0
0x8fe3	è„	0x00004e0a	è„	0	0
0x8fe4	è‰	0x00004e08	è‰	0	0
0x8fe5	èÂ	0x00004e1e	èÂ	0	0
0x8fe6	èÊ	0x00004e57	èÊ	0	0
0x8fe7	èÁ	0x00005197	èÁ	0	0
0x8fe8	èË	0x00005270	èË	0	0
0x8fe9	èÈ	0x000057ce	èÈ	0	0
0x8fea	èÍ	0x00005834	èÍ	0	0
0x8feb	èÎ	0x000058cc	èÎ	0	0
0x8fec	èÏ	0x00005b22	èÏ	0	0
0x8fed	èÌ	0x00005e38	èÌ	0	0
0x8fee	èÓ	0x000060c5	èÓ	0	0
0x8fef	èÔ	0x000064fe	èÔ	0	0
0x8ff0	è	0x00006761	è	0	0
0x8ff1	èÒ	0x00006756	èÒ	0	0
0x8ff2	èÚ	0x00006d44	èÚ	0	0
0x8ff3	èÛ	0x000072b6	èÛ	0	0
0x8ff4	èÙ	0x00007573	èÙ	0	0
0x8ff5	èı	0x00007a63	èı	0	0
0x8ff6	èˆ	0x000084b8	èˆ	0	0
0x8ff7	è˜	0x00008b72	è˜	0	0
0x8ff8	è¯	0x000091b8	è¯	0	0
0x8ff9	è˘	0x00009320	è˘	0	0
0x8ffa	è˙	0x00005631	è˙	0	0
0x8ffb	è˚	0x000057f4	è˚	0	0
0x8ffc	è¸	0x000098fe	è¸	0	0
0x9040	ê@	0x000062ed	ê@	0	0
0x9041	êA	0x0000690d	êA	0	0
0x9042	êB	0x00006b96	êB	0	0
0x9043	êC	0x000071ed	êC	0	0
0x9044	êD	0x00007e54	êD	0	0
0x9045	êE	0x00008077	êE	0	0
0x9046	êF	0x00008272	êF	0	0
0x9047	êG	0x000089e6	êG	0	0
0x9048	êH	0x000098df	êH	0	0
0x9049	êI	0x00008755	êI	0	0
0x904a	êJ	0x00008fb1	êJ	0	0
0x904b	êK	0x00005c3b	êK	0	0
0x904c	êL	0x00004f38	êL	0	0
0x904d	êM	0x00004fe1	êM	0	0
0x904e	êN	0x00004fb5	êN	0	0
0x904f	êO	0x00005507	êO	0	0
0x9050	êP	0x00005a20	êP	0	0
0x9051	êQ	0x00005bdd	êQ	0	0
0x9052	êR	0x00005be9	êR	0	0
0x9053	êS	0x00005fc3	êS	0	0
0x9054	êT	0x0000614e	êT	0	0
0x9055	êU	0x0000632f	êU	0	0
0x9056	êV	0x000065b0	êV	0	0
0x9057	êW	0x0000664b	êW	0	0
0x9058	êX	0x000068ee	êX	0	0
0x9059	êY	0x0000699b	êY	0	0
0x905a	êZ	0x00006d78	êZ	0	0
0x905b	ê[	0x00006df1	ê[	0	0
0x905c	ê\	0x00007533	ê\	0	0
0x905d	ê]	0x000075b9	ê]	0	0
0x905e	ê^	0x0000771f	ê^	0	0
0x905f	ê_	0x0000795e	ê_	0	0
0x9060	ê`	0x000079e6	ê`	0	0
0x9061	êa	0x00007d33	êa	0	0
0x9062	êb	0x000081e3	êb	0	0
0x9063	êc	0x000082af	êc	0	0
0x9064	êd	0x000085aa	êd	0	0
